array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
41984;4.2990002632;32091;12517;3159;335872;616929689600;19366396
42112;4.3800001144;34795;14045;5786;336896;620697190400;19939196
42240;4.3970003128;32185;10842;5040;337920;624476160000;19731070
42368;4.4760003090;37876;15057;5037;338944;628266598400;20382404
42496;4.3750000000;30954;13144;5328;339968;632068505600;19727140
42624;4.6890001297;40150;16933;4418;340992;635881881600;20735253
42752;4.1980004311;27623;10614;5348;342016;639706726400;19028405
42880;7.1740002632;29770;10920;4940;343040;643543040000;19543959
43008;4.5890002251;40158;17450;3267;344064;647390822400;20764185
43136;4.3949999809;32617;13377;3047;345088;651250073600;19875822
43264;4.4560003281;34424;14722;5191;346112;655120793600;20291806
43392;4.4409999847;30939;12662;3230;347136;659002982400;20247216
43520;4.4880003929;33715;11197;3222;348160;662896640000;20392668
43648;4.5789999962;37032;16010;3257;349184;666801766400;20722704
43776;4.5300002098;37174;13091;3325;350208;670718361600;20620294
43904;4.8450002670;47213;19213;3390;351232;674646425600;22110999
44032;4.4570002556;33640;10772;2480;352256;678585958400;20284764
44160;4.4610004425;31139;10851;2935;353280;682536960000;20262814
44288;4.7820000648;41375;16747;2972;354304;686499430400;21509950
44416;4.4910001755;30415;11225;3116;355328;690473369600;20249001
44544;4.5560002327;32827;13117;3032;356352;694458777600;20618247
44672;4.7300000191;41361;14525;2926;357376;698455654400;21490188
44800;4.6450004578;35154;15641;2325;358400;702464000000;20811354
44928;6.3240003586;38056;16590;5476;359424;706483814400;21226303
45056;4.8740000725;42887;13661;5131;360448;710515097600;21893995
45184;4.6500000954;36573;11674;3756;361472;714557849600;21174083
45312;4.6390004158;35838;14122;2797;362496;718612070400;21149159
45440;4.6290001869;33783;11115;3268;363520;722677760000;21052420
45568;12.4890003204;37165;17998;5888;364544;726754918400;21419738
45696;4.6300001144;33342;11773;3359;365568;730843545600;21032489
45824;4.8230004311;39673;16281;3182;366592;734943641600;21921470
45952;4.8360004425;38863;14800;3363;367616;739055206400;22013383
46080;4.7400002480;34344;13292;3752;368640;743178240000;21365508
46208;5.0790004730;48473;21182;3158;369664;747312742400;23015415
46336;4.9120001793;41031;17792;2880;370688;751458713600;22130321
46464;4.8140001297;36378;15978;3582;371712;755616153600;21759581
46592;4.7640004158;35163;14126;3446;372736;759785062400;21744556
46720;4.8130002022;34868;15008;3821;373760;763965440000;21682016
46848;4.7700004578;35937;14311;3712;374784;768157286400;21769127
46976;4.7770004272;34387;13246;3087;375808;772360601600;21561889
47104;5.0360002518;43097;16476;3571;376832;776575385600;22688149
47232;6.1080002785;37457;16876;5850;377856;780801638400;22135335
47360;5.0090003014;44150;14649;5939;378880;785039360000;22787689
47488;4.8970003128;38751;12642;3674;379904;789288550400;22345693
47616;4.9540004730;39135;14870;4391;380928;793549209600;22429776
47744;4.9320001602;39101;16281;3100;381952;797821337600;22421352
47872;4.9370002747;35737;13822;3889;382976;802104934400;22275813
48000;4.8990001678;35661;13399;6305;384000;806400000000;22340257
48128;8.0120000839;38432;17939;5545;385024;810706534400;22388824
48256;5.1380000114;42618;15406;6298;386048;815024537600;23075138
48384;5.1020002365;40473;14316;3943;387072;819354009600;22942352
48512;5.0160002708;36758;16050;3259;388096;823694950400;22450704
48640;5.1480002403;40349;16447;3008;389120;828047360000;23049367
48768;5.1920003891;42166;17197;5460;390144;832411238400;22602426
48896;5.0830001831;42078;14119;4397;391168;836786585600;23126176
49024;5.1140003204;39109;14317;3933;392192;841173401600;23092816
49152;5.2230000496;43933;21540;3447;393216;845571686400;23668977
49280;5.2080001831;40844;15565;3250;394240;849981440000;23313373
49408;5.1560001373;42495;17518;3469;395264;854402662400;23360511
49536;5.2110004425;39629;14615;3217;396288;858835353600;23345717
49664;5.1990003586;42052;16027;3907;397312;863279513600;23665034
49792;5.3550000191;47716;17617;3162;398336;867735142400;24041711
49920;5.3010001183;44579;17339;3511;399360;872202240000;24032154
50048;5.2140002251;38362;17334;3862;400384;876680806400;23381747
50176;5.1620001793;37420;18305;3520;401408;881170841600;23189355
