array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
62720;7.4470005035;129083;4886;21;501760;105613550;62452951
62848;6.4560003281;129677;5101;23;502784;105848620;62532822
62976;6.4680004120;132104;4519;21;503808;106083730;62614979
63104;7.1370005608;132285;5175;27;504832;106318879;62694871
63232;6.6190004349;130639;4974;17;505856;106554067;62777029
63360;6.7370004654;130960;4792;23;506880;106789296;62859204
63488;7.0690002441;133686;4592;18;507904;107024563;62943666
63616;7.6510004997;133649;5106;22;508928;107259870;63021291
63744;7.6320004463;131973;4808;23;509952;107495217;63101145
63872;6.5140004158;132306;5135;25;510976;107730602;63181016
64000;6.4970002174;134908;4885;34;512000;107966026;63263174
64128;6.5760002136;134488;5283;27;513024;108201490;63343065
64256;6.5270004272;133265;4912;36;514048;108436992;63425223
64384;6.5110001564;133545;4960;33;515072;108672534;63507398
64512;6.5140004158;136084;4564;21;516096;108908114;63591859
64640;6.5790004730;136234;5233;20;517120;109143733;63671770
64768;6.9840002060;135456;5093;24;518144;109379390;63753928
64896;6.5960001945;134686;4777;26;519168;109615086;63836102
65024;6.5350003242;138561;4728;28;520192;109850821;63920565
65152;6.6030001640;137431;5558;30;521216;110086594;64002760
65280;6.5520005226;137095;4918;32;522240;110322405;64087222
65408;6.5650005341;137996;4944;27;523264;110558255;64171701
65536;6.5620002747;139639;4594;32;524288;110794142;64258467
65664;6.6560001373;136872;5529;19;525312;111030068;64435150
65792;6.6030001640;136337;5307;28;526336;111266032;64613948
65920;6.6320004463;136722;4822;16;527360;111502034;64792763
66048;6.7500004768;138028;5209;22;528384;111738074;64973866
66176;6.7360005379;139194;5199;19;529408;111974151;65152700
66304;7.4830002785;138497;5069;15;530432;112210266;65333802
66432;6.7400002480;139039;5384;19;531456;112446419;65514921
66560;7.0690002441;139269;5094;20;532480;112682610;65698328
66688;6.9670004845;140891;5288;26;533504;112918838;65877181
66816;7.2140002251;140586;5338;32;534528;113155103;66058283
66944;6.8250002861;140471;4832;20;535552;113391406;66239402
67072;7.9170002937;139924;5373;28;536576;113627747;66422809
67200;6.9150004387;142059;5421;21;537600;113864124;66603947
67328;7.8640003204;141862;5004;24;538624;114100539;66787353
67456;6.9040002823;140786;5559;22;539648;114336990;66970776
67584;7.2190003395;142764;5159;32;540672;114573479;67156487
67712;6.9970002174;144203;5245;31;541696;114810005;67335359
67840;7.3670005798;143995;5144;24;542720;115046567;67516461
67968;6.9800004959;142587;5164;20;543744;115283167;67697580
68096;7.9530005455;143422;4911;22;544768;115519803;67880987
68224;7.0710000992;145120;5604;20;545792;115756476;68062125
68352;7.3200001717;145133;5430;29;546816;115993185;68245531
68480;7.0570001602;143942;5518;14;547840;116229931;68428954
68608;7.1100001335;144098;5142;16;548864;116466713;68614664
68736;7.1790003777;147796;5615;28;549888;116703532;68795822
68864;7.1120004654;145847;5191;23;550912;116940387;68979227
68992;7.1350002289;146043;4967;28;551936;117177279;69162651
69120;7.9260005951;146537;5311;19;552960;117414206;69348362
69248;7.2270002365;148212;5975;26;553984;117651170;69531804
69376;7.1970005035;147133;5222;23;555008;117888170;69717514
69504;7.2100005150;146884;5513;23;556032;118125206;69903241
69632;7.2280001640;147630;5219;12;557056;118362277;70091256
69760;7.3500003815;149426;5241;29;558080;118599385;70270147
69888;7.2630004883;147762;5258;24;559104;118836529;70451248
70016;7.3630003929;147999;5025;28;560128;119073708;70632368
70144;7.3120002747;148803;5752;13;561152;119310923;70815781
70272;7.4030003548;150837;5604;25;562176;119548173;70996913
70400;7.3990001678;150018;5514;24;563200;119785459;71180319
70528;7.4160003662;149312;5321;26;564224;120022780;71363742
70656;7.3810005188;150576;5352;16;565248;120260137;71549452
70784;7.4790005684;152494;5838;37;566272;120497529;71730610
70912;7.4260001183;150557;5404;22;567296;120734957;71914015
71040;7.4600005150;151017;5569;22;568320;120972420;72097439
71168;7.4740004539;151811;5749;19;569344;121209918;72283150
71296;7.5610003471;152826;5777;31;570368;121447451;72466592
71424;7.5170001984;152198;5196;31;571392;121685019;72652301
71552;7.5310001373;153266;5497;26;572416;121922621;72838029
71680;12.6520004272;153410;5516;28;573440;122160259;73026045
71808;7.7460002899;154482;5961;21;574464;122397932;73207220
71936;7.5810003281;154067;5430;23;575488;122635640;73390626
72064;7.6030001640;153926;5674;23;576512;122873382;73574049
72192;7.6440005302;154736;5624;29;577536;123111159;73759760
72320;7.7230005264;154941;5855;35;578560;123348970;73943203
72448;7.7050004005;156106;5452;30;579584;123586816;74128912
72576;7.6670002937;155408;5867;28;580608;123824697;74314639
72704;7.6850004196;156348;5603;23;581632;124062611;74502654
72832;7.7750005722;157211;6279;29;582656;124300561;74686115
72960;7.7230005264;156978;5869;29;583680;124538544;74871825
73088;7.7860002518;156985;5240;21;584704;124776562;75057552
73216;7.7510004044;157700;5969;34;585728;125014614;75245567
73344;7.8570003510;157935;5986;28;586752;125252700;75431313
73472;8.2340002060;158432;5962;30;587776;125490820;75619327
73600;7.8060002327;158515;5750;16;588800;125728974;75807358
73728;7.8160004616;160043;5573;31;589824;125967162;75997677
73856;7.9240002632;159881;6020;25;590848;126205384;76176587
73984;7.8630003929;159567;5699;35;591872;126443640;76357689
74112;7.8820004463;159096;5623;18;592896;126681929;76538808
74240;7.9310002327;159938;5697;26;593920;126920252;76722214
74368;8.0799999237;160839;6058;37;594944;127158609;76903353
74496;8.0590000153;160610;5852;33;595968;127397000;77086759
74624;7.9860005379;160878;5409;28;596992;127635424;77270182
74752;8.0560007095;161173;5651;22;598016;127873881;77455892
74880;8.0880002975;161969;6050;23;599040;128112372;77637050
75008;8.0420007706;161703;6182;20;600064;128350896;77820456
75136;8.1330003738;162251;5659;34;601088;128589453;78003879
75264;8.0750007629;162603;5651;23;602112;128828044;78189589
75392;8.1950006485;163326;6250;28;603136;129066668;78373032
75520;8.1570005417;163132;5731;31;604160;129305325;78558742
75648;8.1490001678;163486;6070;35;605184;129544015;78744471
75776;8.2280006409;164978;5419;21;606208;129782738;78932483
75904;8.2930002213;164701;6051;30;607232;130021494;79113660
76032;8.2120008469;164892;5529;33;608256;130260283;79297066
76160;8.2379999161;164952;5353;15;609280;130499105;79480488
76288;8.2360000610;164920;6097;24;610304;130737960;79666199
76416;8.5000000000;166351;6165;23;611328;130976847;79849643
76544;8.2890005112;165307;6303;27;612352;131215767;80035353
76672;9.0010004044;165980;5594;32;613376;131454720;80221079
76800;8.3310003281;167161;5985;31;614400;131693705;80409093
76928;8.4250001907;166980;6175;20;615424;131932723;80592555
77056;8.3650007248;167167;6102;33;616448;132171773;80778265
77184;8.3690004349;167582;6191;22;617472;132410855;80963992
77312;8.4000005722;167788;5996;28;618496;132649970;81152006
77440;8.4990005493;169041;6607;24;619520;132889118;81337753
77568;8.4850006104;169236;5693;22;620544;133128297;81525767
77696;8.4570007324;168849;6749;15;621568;133367509;81713798
77824;8.5700006485;170213;5954;14;622592;133606753;81904116
77952;8.5780000687;170059;6456;36;623616;133846029;82085312
78080;8.5870008469;169579;6021;33;624640;134085337;82268718
78208;8.5360002518;170363;6320;29;625664;134324677;82452141
78336;8.5600004196;170483;6170;34;626688;134564049;82637851
78464;8.6800003052;170827;6814;35;627712;134803453;82821295
78592;9.4150009155;172004;6698;27;628736;135042888;83007005
78720;8.6300001144;171566;6105;18;629760;135282356;83192731
78848;9.3770008087;172078;6010;12;630784;135521855;83380745
78976;8.8810005188;173091;6949;30;631808;135761386;83564208
79104;9.2950000763;172393;6506;25;632832;136000948;83749917
79232;8.7130002975;172565;6199;26;633856;136240542;83935644
79360;8.8850002289;173705;6352;14;634880;136480168;84123658
79488;8.8290004730;173733;6604;23;635904;136719825;84309405
79616;9.2370004654;173831;6122;30;636928;136959513;84497419
79744;8.7760000229;173963;6145;22;637952;137199233;84685450
79872;8.7870006561;174717;6165;30;638976;137438984;84875768
80000;9.3880004883;175474;6840;29;640000;137678766;85059250
80128;8.8360004425;175091;6280;26;641024;137918580;85244959
80256;9.0220003128;175683;6242;21;642048;138158425;85430686
80384;8.8710002899;177315;6844;24;643072;138398301;85618700
80512;9.4200000763;176741;7154;32;644096;138638208;85804448
80640;8.9130001068;176552;6736;33;645120;138878146;85992462
80768;8.9750003815;176817;7067;36;646144;139118115;86180493
80896;9.6760005951;176761;5918;21;647168;139358114;86370810
81024;9.0690002441;177956;6719;28;648192;139598145;86556576
81152;10.0140008926;177907;6360;27;649216;139838207;86744590
81280;9.0729999542;178261;6303;26;650240;140078299;86932621
81408;9.6660003662;178597;6237;22;651264;140318422;87122939
81536;9.7060003281;180664;6626;27;652288;140558576;87310991
81664;9.0570001602;179185;6592;34;653312;140798760;87501309
81792;9.0989999771;180682;6332;22;654336;141038975;87691644
81920;9.7840003967;181261;6335;28;655360;141279221;87884265
82048;9.3010005951;179909;7234;28;656384;141519497;88063196
82176;11.6660003662;178969;6946;37;657408;141759803;88244297
82304;9.1760005951;180572;6853;29;658432;142000140;88425417
82432;9.2060003281;182199;7256;27;659456;142240507;88608823
82560;9.3010005951;180774;6683;29;660480;142480905;88789962
82688;9.2380008698;180687;6889;26;661504;142721333;88973368
82816;9.9980001450;181909;6539;27;662528;142961790;89156790
82944;9.2829999924;182430;6274;32;663552;143202279;89342500
83072;9.3900003433;182921;6748;27;664576;143442797;89523658
83200;9.7850008011;182172;6864;25;665600;143683345;89707065
83328;9.3330001831;183264;6272;25;666624;143923923;89890487
83456;9.3740005493;183837;6445;22;667648;144164532;90076198
83584;10.2290000916;184524;6814;47;668672;144405170;90259640
83712;9.8110008240;183292;6778;20;669696;144645838;90445351
83840;9.5360002518;184604;7094;25;670720;144886536;90631079
83968;9.4430007935;185294;6450;30;671744;145127263;90819091
84096;10.0620002747;186774;6425;58;672768;145368021;91000269
84224;10.2970008850;185043;6544;27;673792;145608808;91183674
84352;9.5700006485;185471;6336;22;674816;145849625;91367097
84480;9.5329999924;186031;6701;27;675840;146090471;91552807
84608;9.6500005722;187302;6916;29;676864;146331347;91736249
84736;9.5650005341;185782;7225;29;677888;146572253;91921960
84864;9.6080007553;186951;6784;30;678912;146813188;92107687
84992;9.5990009308;186917;6372;47;679936;147054152;92295701
85120;9.7549438477;188258;6924;24;680960;147295146;92479163
85248;10.4790000916;187742;6533;31;681984;147536169;92664873
85376;9.6640005112;188125;6543;26;683008;147777221;92850600
85504;9.6930007935;188608;6649;29;684032;148018303;93038614
85632;9.8390007019;189478;6569;34;685056;148259414;93224361
85760;9.7410001755;188513;6820;28;686080;148500554;93412375
85888;9.7550001144;189326;6800;29;687104;148741723;93600406
86016;9.7800006866;190977;6360;37;688128;148982921;93790724
86144;9.9360008240;191026;7004;28;689152;149224148;93971920
86272;9.8110008240;189803;6723;39;690176;149465405;94155326
86400;9.9980001450;191195;6566;28;691200;149706690;94338749
86528;10.1830005646;192006;6560;55;692224;149948004;94524459
86656;10.5400009155;192954;7205;27;693248;150189347;94707903
86784;10.7000007629;191744;7201;25;694272;150430719;94893613
86912;9.9260005951;192875;7001;35;695296;150672119;95079339
87040;10.0050001144;194393;6883;35;696320;150913549;95267354
87168;10.0700006485;193903;7212;23;697344;151155007;95450815
87296;17.2330017090;192731;7809;35;698368;151396493;95636527
87424;10.0050001144;193667;6976;39;699392;151638009;95822253
87552;10.0720005035;194239;6855;35;700416;151879552;96010266
87680;10.1300001144;194426;7273;29;701440;152121125;96196013
87808;10.0650005341;193247;7374;25;702464;152362726;96384027
87936;10.0720005035;194885;7079;35;703488;152604355;96572058
88064;10.0920000076;194937;6832;24;704512;152846013;96762376
88192;10.5090007782;195917;7760;23;705536;153087699;96945858
88320;10.7210006714;194471;7266;28;706560;153329413;97131568
88448;10.8170003891;195928;6770;22;707584;153571156;97317295
88576;10.1900005341;197204;7287;21;708608;153812927;97505309
88704;10.3000001907;197587;7578;38;709632;154054726;97691055
88832;10.2020006180;196032;7152;29;710656;154296553;97879069
88960;10.6390008926;197994;7264;37;711680;154538408;98067101
89088;10.9950008392;197220;7039;19;712704;154780292;98257419
89216;10.3840007782;198899;7085;28;713728;155022203;98443185
89344;10.2750005722;197250;7125;31;714752;155264143;98631198
89472;10.3150005341;198558;7282;26;715776;155506110;98819230
89600;11.0620002747;199737;7093;25;716800;155748105;99009548
89728;10.4570007324;199549;7619;26;717824;155990129;99197598
89856;10.3820009232;198526;6994;31;718848;156232180;99387916
89984;12.4519653320;201594;7282;35;719872;156474259;99578252
90112;11.1920003891;201233;6846;31;720896;156716365;99770874
90240;10.5350008011;199678;7656;28;721920;156958499;99952089
90368;10.4470005035;200223;7353;32;722944;157200661;100135494
90496;10.7610006332;200654;7133;14;723968;157442851;100318918
90624;11.2570009232;203168;7191;32;724992;157685068;100504628
90752;10.6300001144;202441;7764;22;726016;157927313;100688070
90880;10.5640001297;200728;7131;22;727040;158169585;100873780
91008;10.8550004959;202046;7112;27;728064;158411885;101059508
91136;11.3740005493;203107;7394;28;729088;158654212;101247522
91264;10.7080001831;203056;7963;29;730112;158896567;101430984
91392;10.6320009232;203260;7586;43;731136;159138949;101616694
91520;10.6990003586;203301;7087;30;732160;159381358;101802421
91648;10.6610002518;204267;6785;38;733184;159623795;101990435
91776;10.9310007095;205629;8092;58;734208;159866259;102176184
91904;10.7340002060;203774;7176;39;735232;160108750;102364196
92032;10.7230005264;204661;7367;30;736256;160351268;102552227
92160;15.8280010223;205850;6854;31;737280;160593814;102742545
92288;10.8860006332;206990;7851;48;738304;160836386;102926026
92416;10.7950000763;205107;7301;30;739328;161078986;103111736
92544;10.7990007401;205151;7161;35;740352;161321612;103297463
92672;10.8940000534;207573;7014;27;741376;161564266;103485477
92800;11.0620002747;206880;8264;40;742400;161806946;103671224
92928;10.8880004883;206316;7415;34;743424;162049654;103859237
93056;10.8800001144;206790;7436;30;744448;162292388;104047269
93184;11.0190000534;208606;7795;42;745472;162535149;104237588
93312;11.1390008926;208253;7993;23;746496;162777937;104423353
93440;10.9410009384;208668;7660;54;747520;163020752;104611366
93568;10.9520006180;207813;7446;34;748544;163263593;104799398
93696;11.0690002441;209969;7271;34;749568;163506461;104989716
93824;11.1240005493;209415;7883;26;750592;163749356;105177767
93952;11.1370000839;209140;7077;36;751616;163992278;105368085
94080;11.0640001297;209547;7739;17;752640;164235226;105558420
94208;11.0840005875;211781;6826;33;753664;164478200;105751042
94336;11.1970005035;210400;7677;51;754688;164721201;105934541
94464;11.1070003510;210990;7728;49;755712;164964229;106120252
94592;11.1210002899;210804;6893;38;756736;165207283;106305978
94720;11.1240005493;211528;7576;29;757760;165450363;106493992
94848;11.2790002823;212945;7745;25;758784;165693470;106679740
94976;11.1780004501;212458;7232;44;759808;165936603;106867754
95104;11.2220001221;212286;7423;25;760832;166179762;107055785
95232;11.2240009308;212903;7525;42;761856;166422948;107246103
95360;11.4300003052;213603;7491;43;762880;166666160;107431868
95488;11.2810001373;213294;7801;36;763904;166909398;107619883
95616;11.3100004196;213478;7384;25;764928;167152662;107807914
95744;11.2950000763;214111;7466;38;765952;167395952;107998232
95872;11.4380006790;214763;7820;37;766976;167639269;108186283
96000;11.3280000687;214455;7222;43;768000;167882611;108376601
96128;11.3740005493;214244;8227;43;769024;168125979;108566936
96256;11.3530006409;215350;7887;23;770048;168369374;108759558
96384;11.5080003738;216641;8022;24;771072;168612794;108945343
96512;11.4170007706;215865;7734;32;772096;168856241;109133357
96640;11.4370002747;216350;8120;46;773120;169099713;109321388
96768;11.5900001526;218299;7742;51;774144;169343211;109511706
96896;11.5890007019;217556;8623;43;775168;169586735;109699757
97024;11.4910001755;217424;8203;45;776192;169830284;109890075
97152;11.5010004044;217536;8259;35;777216;170073860;110080410
97280;11.5430002213;219217;7503;34;778240;170317461;110273032
97408;11.6870002747;219448;8190;46;779264;170561087;110461101
97536;11.6200008392;218172;7602;34;780288;170804740;110651420
97664;11.5920009613;218456;7641;43;781312;171048418;110841754
97792;11.6110010147;218576;7446;30;782336;171292121;111034377
97920;11.7410001755;221217;8312;25;783360;171535850;111224731
98048;11.6580009460;221625;7588;55;784384;171779605;111417354
98176;11.6890001297;222310;7356;34;785408;172023385;111609993
98304;11.6850004196;223584;7395;24;786432;172267191;111804919
98432;11.8400001526;219367;8091;40;787456;172511022;111879036
98560;11.7040004730;220405;8142;25;788480;172754878;111955312
98688;11.7300004959;220619;7908;29;789504;172998759;112031593
98816;11.7490005493;221930;7853;34;790528;173242666;112110167
98944;11.9100008011;222111;8718;39;791552;173486599;112186473
99072;11.7550001144;222118;8230;26;792576;173730556;112265048
99200;11.7500009537;221939;7977;27;793600;173974539;112343638
99328;11.7700004578;221868;8189;27;794624;174218547;112424517
99456;11.9060001373;222790;8708;28;795648;174462580;112500842
99584;11.7850008011;223055;8359;37;796672;174706638;112579417
99712;11.8020009995;223610;7886;60;797696;174950721;112658008
99840;11.7940006256;224027;7885;27;798720;175194829;112738886
99968;11.9360008240;224664;8831;27;799744;175438962;112817497
100096;11.8210000992;224276;7751;41;800768;175683121;112898375
100224;11.8310003281;224692;8176;40;801792;175927304;112979270
100352;11.9360008240;225311;8222;46;802816;176171512;113062452
100480;11.9710006714;226914;8410;15;803840;176415745;113138797
100608;11.8650007248;225673;8004;41;804864;176660003;113217371
100736;11.8750009537;226052;8146;17;805888;176904285;113295961
100864;11.8800001144;227010;7861;46;806912;177148593;113376840
100992;12.0390005112;229158;8555;35;807936;177392925;113455451
101120;11.8940010071;226862;8461;26;808960;177637282;113536329
101248;11.8980007172;227818;8573;22;809984;177881664;113617224
101376;11.9290008545;228023;8291;34;811008;178126070;113700406
101504;12.0320005417;228607;8840;28;812032;178370501;113779036
101632;11.9190006256;228314;8301;39;813056;178614956;113859914
101760;11.9200010300;228907;8462;38;814080;178859436;113940809
101888;12.0490007401;230052;8259;39;815104;179103941;114023992
102016;12.0600004196;231015;8194;26;816128;179348470;114104906
102144;11.9490003586;229463;7878;40;817152;179593024;114188088
102272;12.0100002289;230195;8727;36;818176;179837602;114271287
102400;12.0610008240;231739;7919;39;819200;180082205;114356773
102528;12.1060009003;231569;9133;30;820224;180326832;114433137
102656;12.0560007095;230616;8163;35;821248;180571483;114511711
102784;11.9769287109;231456;8403;31;822272;180816158;114590308
102912;12.0180006027;232630;8610;42;823296;181060858;114671180
103040;12.1320009232;232937;8936;49;824320;181305583;114749791
103168;12.0050001144;232408;8656;30;825344;181550331;114830669
103296;12.0210008621;232702;8855;26;826368;181795104;114911564
103424;12.0560007095;234275;8428;31;827392;182039900;114994746
103552;12.1550006866;235140;9108;36;828416;182284721;115073376
103680;12.0680007935;233693;8568;17;829440;182529567;115154254
103808;12.0590009689;234003;8515;35;830464;182774436;115235149
103936;12.0540008545;234679;8449;44;831488;183019329;115318331
104064;12.2180004120;236230;8902;39;832512;183264246;115399246
104192;12.1330003738;235089;8596;32;833536;183509187;115482428
104320;12.1700010300;235997;9005;47;834560;183754153;115565627
104448;12.0910005569;235196;8310;35;835584;183999142;115651113
104576;12.2140007019;237380;9049;21;836608;184244155;115729763
104704;12.1880006790;237145;9286;26;837632;184489192;115810641
104832;12.1150007248;238371;8752;37;838656;184734253;115891535
104960;12.1240005493;237237;8412;30;839680;184979337;115974717
105088;12.2730007172;239001;8844;28;840704;185224446;116055632
105216;12.1250009537;238005;8815;36;841728;185469578;116138814
105344;12.1260004044;238789;8646;40;842752;185714734;116222013
105472;12.1490001678;239820;8529;36;843776;185959914;116307499
105600;12.2890005112;240723;8539;50;844800;186205117;116388433
105728;12.2040004730;238740;8582;35;845824;186450344;116471615
105856;12.1620006561;239311;8329;33;846848;186695594;116554814
105984;12.1700010300;239635;8459;54;847872;186940869;116640300
106112;12.3890008926;241446;9078;48;848896;187186166;116723519
106240;12.1890001297;239850;8239;32;849920;187431488;116809005
106368;12.1770009995;240273;9083;74;850944;187676832;116894507
106496;12.1710004807;241324;8444;39;851968;187922201;116982298
106624;12.3190002441;242953;8912;42;852992;188167592;117058681
106752;12.1900005341;241424;8982;43;854016;188413008;117137255
106880;12.2150001526;242574;8754;46;855040;188658446;117215846
107008;12.2400007248;242985;8964;83;856064;188903908;117296724
107136;13.5740003586;245540;9145;23;857088;189149393;117375335
107264;12.3100004196;242758;8620;48;858112;189394902;117456213
107392;12.2950010300;243560;8444;44;859136;189640434;117537108
107520;12.2480001450;243533;9117;21;860160;189885989;117620290
107648;12.3960008621;244706;9183;35;861184;190131567;117698920
107776;12.2710008621;243668;9061;34;862208;190377169;117779798
107904;12.2610006332;244169;8513;32;863232;190622793;117860693
108032;12.2910003662;245615;8611;33;864256;190868441;117943875
108160;12.4160003662;246111;9299;32;865280;191114112;118024790
108288;12.3110008240;245262;8663;43;866304;191359806;118107972
108416;12.3060007095;247424;8843;34;867328;191605524;118191171
108544;12.3770008087;247670;9235;33;868352;191851264;118276658
108672;12.4450006485;249089;9237;39;869376;192097027;118355306
108800;12.3190002441;246627;8774;23;870400;192342813;118436184
108928;12.3300008774;248501;8377;40;871424;192588622;118517078
109056;12.4450006485;248800;9292;61;872448;192834454;118600263
109184;12.5720005035;250722;9120;35;873472;193080309;118681177
109312;12.3540010452;247558;9008;32;874496;193326187;118764358
109440;12.5900001526;248498;9271;43;875520;193572088;118847557
109568;12.3610010147;250603;9037;45;876544;193818011;118933043
109696;12.7720003128;251002;9627;48;877568;194063957;119013977
109824;12.5530004501;249565;8877;32;878592;194309926;119097159
109952;12.3680009842;249715;9115;36;879616;194555918;119180358
110080;12.3780002594;252353;9039;26;880640;194801933;119265844
110208;12.5050010681;252732;9588;37;881664;195047970;119349063
110336;12.5630006790;251658;9168;32;882688;195294030;119434549
110464;12.4750003815;251899;9414;26;883712;195540112;119520052
110592;12.8410005569;254119;9192;35;884736;195786217;119607842
110720;12.5490007401;252845;9430;29;885760;196032345;119686510
110848;12.4880008698;252076;9285;50;886784;196278495;119767389
110976;12.4100008011;253012;9071;34;887808;196524668;119848283
111104;12.4070005417;254059;9353;42;888832;196770863;119931465
111232;12.5460004807;254622;9872;53;889856;197017081;120012380
111360;12.5580005646;253954;9260;52;890880;197263321;120095562
111488;12.7960004807;255897;8884;57;891904;197509584;120178761
111616;12.5640001297;255905;8953;44;892928;197755869;120264247
111744;12.5950002670;257070;9568;42;893952;198002177;120345181
111872;12.4580001831;255356;9399;35;894976;198248506;120428363
112000;12.5440006256;256526;9105;53;896000;198494858;120511562
112128;12.4580001831;257049;9292;41;897024;198741233;120597048
112256;12.5750007629;256922;10018;51;898048;198987629;120680267
112384;12.4580001831;255973;8775;44;899072;199234048;120765752
112512;12.4880008698;257874;8931;35;900096;199480490;120851256
112640;12.4730005264;258819;9354;44;901120;199726953;120939046
112768;12.5890007019;257991;9549;48;902144;199973438;121019998
112896;12.4820003510;257929;10059;47;903168;200219946;121103182
113024;12.5430002213;259326;8733;32;904192;200466476;121186380
113152;12.4860010147;261285;9170;22;905216;200713028;121271866
113280;12.9940004349;262226;10315;49;906240;200959602;121355085
113408;12.5230007172;259265;9864;27;907264;201206198;121440570
113536;12.4910001755;260242;8781;57;908288;201452816;121526074
113664;14.3930006027;263054;9722;61;909312;201699456;121613865
113792;12.6280002594;262809;9689;22;910336;201946118;121697102
113920;12.5060005188;260129;9851;44;911360;202192802;121782588
114048;12.5120010376;261419;9059;45;912384;202439507;121868091
114176;12.6870002747;263710;9225;35;913408;202686235;121955881
114304;13.0420007706;264372;9271;60;914432;202932985;122041404
114432;12.5470008850;260798;9560;68;915456;203179756;122129194
114560;12.5360002518;263934;9415;35;916480;203426550;122217000
114688;12.5420007706;266051;8999;70;917504;203673365;122307095
114816;12.6960010529;264258;10154;53;918528;203920202;122383498
114944;12.9510002136;262269;9465;55;919552;204167060;122462071
115072;12.5680007935;264120;9401;43;920576;204413941;122540661
115200;12.6040010452;265452;9522;36;921600;204660843;122621540
115328;12.7260007858;266641;10073;40;922624;204907767;122700151
115456;12.6110010147;263544;10116;51;923648;205154712;122781028
115584;12.9050006866;264872;9150;49;924672;205401679;122861924
115712;12.6260004044;266184;9724;35;925696;205648668;122945106
115840;12.7870006561;266755;9336;32;926720;205895678;123023736
115968;12.6340007782;264637;9417;26;927744;206142710;123104614
116096;12.6960010529;266582;9368;50;928768;206389763;123185509
116224;12.7890005112;268005;9815;26;929792;206636838;123268692
116352;12.8200006485;266994;10234;47;930816;206883934;123349606
116480;12.6720008850;266127;9925;38;931840;207131052;123432788
116608;12.8460006714;267177;9662;40;932864;207378191;123515987
116736;12.7030010223;269987;9332;52;933888;207625352;123601473
116864;12.8290004730;271123;10302;42;934912;207872534;123680122
116992;12.8170003891;267736;9729;45;935936;208119737;123761000
117120;12.7240009308;268366;9663;63;936960;208366962;123841895
117248;12.7940006256;270521;9706;37;937984;208614208;123925077
117376;12.9520006180;270714;10306;45;939008;208861476;124005992
117504;12.7400007248;269057;10637;47;940032;209108764;124089174
117632;12.7630004883;270354;9884;40;941056;209356074;124172374
117760;13.0680007935;272095;9748;46;942080;209603405;124257859
117888;12.9900007248;271438;9672;45;943104;209850758;124338794
118016;17.8440017700;269423;9925;37;944128;210098131;124421976
118144;12.8030004501;271759;9099;48;945152;210345526;124505174
118272;12.8150005341;273352;9154;61;946176;210592942;124590660
118400;12.9290008545;272860;10045;43;947200;210840379;124673878
118528;12.8080005646;271586;9770;28;948224;211087837;124759365
118656;12.8260002136;272464;9561;44;949248;211335316;124844868
118784;12.9230003357;275123;9748;94;950272;211582816;124932658
118912;12.9650001526;274282;10173;48;951296;211830338;125011326
119040;12.9300003052;273077;9575;44;952320;212077880;125092204
119168;12.8660001755;274283;9662;43;953344;212325443;125173099
119296;12.8880004883;276564;9713;39;954368;212573027;125256281
119424;12.9910001755;276828;10528;65;955392;212820632;125337196
119552;12.9680004120;274213;9683;37;956416;213068258;125420378
119680;12.8860006332;275187;9482;60;957440;213315905;125503577
119808;12.9520006180;277703;9409;34;958464;213563573;125589062
119936;13.0160007477;278015;10017;41;959488;213811261;125669997
120064;12.8930006027;275806;9911;30;960512;214058971;125753179
120192;12.8940010071;276617;9757;33;961536;214306701;125836378
120320;12.9470005035;279300;9356;23;962560;214554452;125921864
120448;13.0390005112;279167;10486;39;963584;214802224;126005083
120576;12.9160003662;277100;9864;36;964608;215050016;126090569
120704;15.2040004730;279313;10428;53;965632;215297830;126176073
120832;13.3090009689;280573;9824;43;966656;215545664;126263862
120960;13.0680007935;280477;10376;51;967680;215793518;126344816
121088;13.3310003281;278910;10367;46;968704;216041393;126427997
121216;13.0000009537;279310;10085;47;969728;216289289;126511197
121344;13.1660003662;281540;10040;43;970752;216537206;126596683
121472;13.3740005493;281299;10619;41;971776;216785143;126679901
121600;12.9920005798;280273;9972;55;972800;217033100;126765387
121728;12.9840002060;281074;10522;34;973824;217281079;126850891
121856;13.0280008316;283035;9102;68;974848;217529077;126938681
121984;13.1230010986;283579;10181;46;975872;217777096;127021918
122112;12.9870004654;280856;9898;41;976896;218025136;127107404
122240;17.8330001831;281507;9551;39;977920;218273196;127192907
122368;13.0080003738;285693;9827;45;978944;218521277;127280697
122496;13.2140007019;284199;10180;34;979968;218769377;127366221
122624;13.0350008011;281559;10539;39;980992;219017499;127454010
122752;13.0460004807;282145;10218;37;982016;219265640;127541817
122880;13.0400009155;286890;10073;40;983040;219513803;127631912
123008;13.4560003281;286600;10243;50;984064;219761985;127710599
123136;13.0670003891;285207;10290;50;985088;220010188;127791476
123264;13.0920009613;284150;10122;32;986112;220258410;127872371
123392;13.0780010223;287534;10387;56;987136;220506654;127955553
123520;13.5320005417;288135;9686;72;988160;220754917;128036468
123648;13.1010007858;285531;10009;76;989184;221003201;128119650
123776;13.1940002441;285157;9625;43;990208;221251505;128202849
123904;13.1250009537;289264;10217;31;991232;221499829;128288335
