array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
30976;2.2630000114;54974;56432;434;247808;48829014;23655046
31104;2.3170001507;55170;62842;453;248832;49050339;23726406
31232;2.2850000858;55553;55349;446;249856;49271744;23799925
31360;2.2880001068;55925;57338;243;250880;49493229;23871302
31488;2.2980000973;56064;61085;458;251904;49714794;23944820
31616;2.3120000362;55694;61085;311;252928;49936439;24018357
31744;2.3250000477;55604;62224;353;253952;50158162;24094052
31872;2.3230001926;55987;61862;326;254976;50379964;24165448
32000;2.3420000076;56396;56762;254;256000;50601844;24238965
32128;2.3310000896;56384;60180;348;257024;50823802;24312501
32256;2.3450000286;56530;64380;332;258048;51045838;24388197
32384;2.3540000916;56526;63752;329;259072;51267952;24461751
32512;2.3490002155;56574;63196;385;260096;51490143;24537444
32640;2.3490002155;56868;62862;333;261120;51712410;24613156
32768;2.3790001869;58670;67582;309;262144;51934754;24691028
32896;2.3760001659;58408;64824;330;263168;52157174;24817956
33024;2.3980000019;59041;63647;306;264192;52379670;24946898
33152;2.4030001163;58233;64596;386;265216;52602242;25075857
33280;2.4310002327;58411;66567;544;266240;52824889;25206977
33408;2.4410002232;58694;64877;400;267264;53047611;25335955
33536;2.4570000172;59100;65184;368;268288;53270408;25467072
33664;2.4640002251;59273;65516;306;269312;53493279;25598208
33792;2.4830000401;59252;66059;391;270336;53716225;25731504
33920;2.4900000095;60254;67522;313;271360;53939244;25860500
34048;2.5080001354;60566;71101;393;272384;54162337;25991617
34176;2.5210001469;60964;66897;281;273408;54385504;26122754
34304;2.4020001888;61307;68457;360;274432;54608743;26256049
34432;2.3910000324;61596;71655;390;275456;54832056;26387203
34560;2.4170000553;62162;68815;341;276480;55055440;26520497
34688;2.4160001278;62402;67057;409;277504;55278898;26653808
34816;2.4220001698;62295;71642;298;278528;55502427;26789279
34944;2.4280002117;63038;70369;341;279552;55726028;26918293
35072;2.4440000057;63216;71631;429;280576;55949700;27049411
35200;2.4610002041;63611;70545;404;281600;56173443;27180548
35328;2.5010001659;63304;71642;288;282624;56397258;27313843
35456;2.4790000916;64030;76446;477;283648;56621143;27444996
35584;2.4940001965;64466;72281;369;284672;56845099;27578290
35712;2.4970002174;64588;79110;341;285696;57069125;27711603
35840;2.5190000534;65900;73698;390;286720;57293220;27847074
35968;2.5240001678;65725;76420;325;287744;57517386;27978252
36096;2.5230000019;65536;75077;294;288768;57741621;28111539
36224;2.5730001926;66113;74270;664;289792;57965925;28244851
36352;2.5510001183;66397;76817;563;290816;58190298;28380323
36480;2.5720000267;66765;75814;392;291840;58414739;28513653
36608;2.5650000572;67287;73437;498;292864;58639249;28649123
36736;2.5660002232;67329;73970;382;293888;58863828;28784610
36864;2.5780000687;67864;74688;437;294912;59088474;28922258
36992;2.6100001335;67988;77865;423;295936;59313188;29051290
37120;3.3210000992;68726;77015;8048;296960;59537970;29182408
37248;3.3270001411;68621;79148;707;297984;59762819;29313544
37376;3.3480000496;69459;77546;554;299008;59987735;29446839
37504;3.0330002308;69709;78804;438;300032;60212718;29577993
37632;2.7580001354;69222;75842;327;301056;60437767;29711286
37760;2.8590002060;69846;78602;272;302080;60662883;29844599
37888;2.6860001087;70301;80335;341;303104;60888065;29980069
38016;2.7430000305;70136;80398;539;304128;61113313;30111242
38144;2.7240002155;70781;80884;472;305152;61338626;30244536
38272;2.7440001965;71122;78255;417;306176;61564005;30377848
38400;2.7380001545;71896;75547;383;307200;61789449;30513318
38528;2.7520000935;71671;78540;426;308224;62014959;30646649
38656;2.7690000534;71891;82835;375;309248;62240533;30782119
38784;2.8190002441;72216;82682;362;310272;62466172;30917606
38912;2.7940001488;72484;81229;388;311296;62691875;31055254
39040;2.8180000782;73129;86357;464;312320;62917642;31186444
39168;2.8140001297;73127;79054;436;313344;63143473;31319737
39296;2.8970000744;73367;82362;486;314368;63369368;31453050
39424;2.8490002155;73542;80486;377;315392;63595327;31588520
39552;2.9370000362;74050;89340;822;316416;63821349;31721851
39680;3.0130002499;74349;84152;633;317440;64047434;31857321
39808;3.0520000458;74586;85545;422;318464;64273582;31992809
39936;3.0310001373;74806;84270;420;319488;64499793;32130456
40064;3.0890002251;75035;87963;499;320512;64726066;32263804
40192;3.0780000687;75696;86766;549;321536;64952402;32399274
40320;3.0880000591;75896;88829;440;322560;65178800;32534762
40448;3.0370001793;75887;86529;489;323584;65405259;32672408
40576;3.0210001469;76448;88843;459;324608;65631781;32807915
40704;3.1100001335;76322;86606;444;325632;65858364;32945560
40832;3.0490002632;76682;89183;332;326656;66085008;33083225
40960;3.0740001202;77628;86522;414;327680;66311714;33223047
41088;3.0890002251;77579;88143;409;328704;66538481;33352098
41216;3.0700001717;77899;91126;418;329728;66765308;33483216
41344;3.1170001030;78667;91117;486;330752;66992196;33614352
41472;3.0740001202;78465;93100;437;331776;67219144;33747647
41600;3.0280001163;78875;87278;583;332800;67446153;33878801
41728;3.0940001011;78896;92811;538;333824;67673221;34012095
41856;3.0740001202;79586;90260;502;334848;67900350;34145407
41984;3.3740000725;79674;96494;9005;335872;68127538;34280878
42112;3.3780002594;79676;91734;606;336896;68354785;34412049
42240;3.3320002556;80385;97086;631;337920;68582092;34545344
42368;3.3220002651;80784;91911;476;338944;68809458;34678656
42496;3.3370001316;80878;98585;547;339968;69036883;34814127
42624;3.3470001221;81068;90889;457;340992;69264367;34947457
42752;3.3300001621;81102;95920;442;342016;69491909;35082927
42880;3.1600000858;81356;95394;488;343040;69719510;35218415
43008;3.3350002766;81850;92359;622;344064;69947169;35356062
43136;3.3930001259;82092;93617;497;345088;70174886;35487252
43264;3.4000000954;82778;93012;537;346112;70402661;35620546
43392;3.3990001678;83034;89878;476;347136;70630494;35753858
43520;3.4320001602;82849;96982;728;348160;70858384;35889329
43648;3.4380002022;83996;99687;584;349184;71086332;36022659
43776;3.4440002441;83484;94673;555;350208;71314337;36158129
43904;3.4590001106;83739;92438;492;351232;71542399;36293617
44032;3.4960000515;84472;95454;478;352256;71770518;36431264
44160;3.4800002575;84082;96659;574;353280;71998693;36564612
44288;3.4910001755;84559;98683;488;354304;72226925;36700082
44416;3.4830002785;84465;99996;614;355328;72455214;36835569
44544;3.3960001469;85086;99260;434;356352;72683559;36973223
44672;3.4330000877;85720;100078;567;357376;72911959;37108723
44800;3.5200002193;85619;98881;603;358400;73140416;37246369
44928;3.5340001583;85890;101142;544;359424;73368928;37384033
45056;3.5370001793;86847;101710;605;360448;73597497;37523856
45184;3.5880000591;86863;97445;738;361472;73826120;37655064
45312;3.5770001411;86824;98651;607;362496;74054799;37788358
45440;3.5970001221;86939;101155;608;363520;74283533;37921670
45568;3.6220002174;86931;100064;489;364544;74512321;38057141
45696;4.3289999962;87840;102392;9823;365568;74741165;38190471
45824;5.6720004082;88694;102149;10009;366592;74970063;38325941
45952;5.0470004082;88503;99781;655;367616;75199016;38461429
46080;4.0659999847;88630;103812;829;368640;75428023;38599076
46208;3.8490002155;88787;101051;673;369664;75657085;38732423
46336;3.6930000782;89001;103184;506;370688;75886200;38867894
46464;3.7080001831;89391;103238;421;371712;76115369;39003382
46592;3.7370002270;89565;105999;525;372736;76344592;39141029
46720;3.7370002270;89851;107132;637;373760;76573869;39276535
46848;3.8890001774;91007;102038;9948;374784;76803199;39414181
46976;7.7850003242;91301;108408;9929;375808;77032583;39551845
47104;6.8800001144;98671;115703;549;376832;77262019;39691669
47232;3.9070003033;91416;103549;872;377856;77491509;39825034
47360;3.9170002937;91655;105573;979;378880;77721051;39960504
47488;3.8000001907;91222;106572;636;379904;77950646;40095992
47616;3.8180000782;91894;106615;724;380928;78180294;40233639
47744;3.8100001812;92066;108936;641;381952;78409995;40369145
47872;3.7860002518;92245;106598;526;382976;78639747;40506791
48000;3.8230001926;92364;108254;519;384000;78869552;40644455
48128;3.6770002842;93270;106294;645;385024;79099409;40784278
48256;3.9970002174;93455;108201;10387;386048;79329317;40919802
48384;3.9950001240;92961;112970;605;387072;79559278;41057448
48512;4.0040001869;93383;108841;720;388096;79789290;41195112
48640;3.9000000954;93821;113004;548;389120;80019353;41334935
48768;3.9070003033;94334;112683;653;390144;80249468;41472617
48896;3.9030001163;93884;111498;641;391168;80479634;41612439
49024;3.9280002117;94676;111046;677;392192;80709851;41752279
49152;3.9330000877;96538;111253;612;393216;80940120;41894278
49280;3.9550001621;95663;112544;530;394240;81170439;41962418
49408;3.9200000763;95952;112901;612;395264;81400808;42032608
49536;3.9510002136;96744;115175;634;396288;81631228;42102816
49664;3.9740002155;96931;115504;595;397312;81861699;42175183
49792;4.0069999695;96685;110038;508;398336;82092220;42245409
49920;4.0490002632;96926;117193;595;399360;82322791;42317775
50048;4.0370001793;97373;118505;610;400384;82553412;42390159
50176;4.0350003242;97117;113808;661;401408;82784083;42464702
50304;3.9580001831;97407;118484;580;402432;83014804;42534946
50432;3.9760000706;98154;116401;476;403456;83245574;42607312
50560;3.9410002232;97825;113840;535;404480;83476394;42679696
50688;3.9540002346;98321;122180;755;405504;83707263;42754239
50816;3.9830002785;98441;116393;621;406528;83938182;42826641
50944;3.9790000916;98748;119316;662;407552;84169149;42901183
51072;3.9540002346;99233;116029;559;408576;84400166;42975743
51200;3.9340002537;100049;116970;507;409600;84631232;43052461
51328;4.0940003395;100178;118737;446;410624;84862346;43122724
51456;4.1010003090;100104;122922;588;411648;85093509;43195090
51584;4.0420002937;100884;117806;515;412672;85324721;43267474
51712;4.0490002632;100097;121195;734;413696;85555981;43342017
51840;4.0310001373;100929;121941;665;414720;85787289;43414419
51968;4.0329999924;101634;119730;559;415744;86018646;43488961
52096;4.1340003014;101219;119938;694;416768;86250050;43563521
52224;4.0540003777;101514;123043;681;417792;86481503;43640240
52352;4.0880002975;102100;120983;685;418816;86713003;43712660
52480;4.0410003662;102858;124806;792;419840;86944551;43787202
52608;4.0630002022;102623;121250;794;420864;87176147;43861762
52736;4.3940000534;104174;123144;11000;421888;87407790;43938481
52864;5.6990003586;103453;130132;11324;422912;87639481;44013059
52992;11.7770004272;104262;125185;11493;423936;87871218;44089779
53120;5.6790003777;103946;123114;769;424960;88103003;44166512
53248;4.3830003738;105258;127142;842;425984;88334835;44245408
53376;4.3300004005;104906;126136;613;427008;88566714;44315688
53504;4.2850003242;105680;125067;724;428032;88798639;44388054
53632;4.2650003433;105124;126989;609;429056;89030612;44460438
53760;4.2910003662;105181;128499;571;430080;89262630;44534981
53888;4.2560000420;106404;131991;709;431104;89494696;44607383
54016;4.2330002785;105903;131129;832;432128;89726807;44681925
54144;4.2420001030;107064;130844;728;433152;89958965;44756485
54272;4.2130002975;106934;132151;606;434176;90191169;44833203
54400;4.2100000381;107015;130225;679;435200;90423419;44905624
54528;4.2000002861;107268;127674;779;436224;90655715;44980166
54656;4.2320003510;108419;132653;949;437248;90888057;45054726
54784;4.2640004158;107382;130445;702;438272;91120444;45131445
54912;4.2510004044;108294;128059;768;439296;91352877;45206022
55040;4.2650003433;107908;133586;820;440320;91585356;45282741
55168;4.2580003738;108576;131659;819;441344;91817879;45359477
55296;4.3300004005;108763;128593;758;442368;92050449;45438372
55424;4.3070001602;109870;131345;971;443392;92283063;45510811
55552;4.3120002747;109703;130513;790;444416;92515722;45585352
55680;4.2940001488;111069;132345;629;445440;92748427;45659912
55808;4.3000001907;109908;133025;712;446464;92981176;45736631
55936;4.2750000954;111397;130636;737;447488;93213970;45811209
56064;4.2710003853;111105;131041;787;448512;93446808;45887927
56192;4.6880002022;112003;135367;11670;449536;93679691;45964663
56320;5.6680002213;111155;137532;804;450560;93912619;46043559
56448;4.4720001221;111797;137581;720;451584;94145591;46118154
56576;4.4279999733;111575;137777;774;452608;94378607;46194872
56704;4.3960003853;111995;133586;535;453632;94611667;46271608
56832;4.3730001450;113196;134673;547;454656;94844772;46350503
56960;4.3800001144;114169;136220;759;455680;95077920;46427257
57088;4.3250002861;113371;135471;769;456704;95311112;46506151
57216;4.3050003052;113662;140699;686;457728;95544348;46585063
57344;4.2780003548;114411;139317;767;458752;95777627;46666134
57472;4.3080000877;114630;136532;685;459776;96010951;46736432
57600;4.3000001907;114417;138688;768;460800;96244317;46808798
57728;5.9280004501;126942;144804;690;461824;96477727;46881183
57856;4.3220000267;115435;140512;735;462848;96711180;46955725
57984;4.3270001411;115464;142826;472;463872;96944677;47028127
58112;4.3880000114;115508;138919;607;464896;97178216;47102669
58240;4.3910002708;115808;142052;733;465920;97411798;47177229
